experiment,epoch,configuration,val_accuracy,train_accuracy
random_configuration_rerun,28,"conv3x3,conv5x5",0.7647,0.7591333333333333
random_configuration_rerun,29,"conv5x5,conv3x3",0.7659,0.7621166666666667
random_configuration_rerun,29,"conv5x5,conv5x5",0.7662,0.7599333333333333
random_configuration_rerun,29,"conv3x3,conv3x3",0.7635,0.76
random_configuration_rerun,29,"conv3x3,conv5x5",0.765,0.7598166666666667
random_configuration_rerun,30,"conv5x5,conv3x3",0.7675,0.7630833333333333
random_configuration_rerun,30,"conv5x5,conv5x5",0.7665,0.7603
random_configuration_rerun,30,"conv3x3,conv3x3",0.7646,0.76115
random_configuration_rerun,30,"conv3x3,conv5x5",0.7657,0.7603
random_configuration_rerun,31,"conv5x5,conv3x3",0.7676,0.7645
random_configuration_rerun,31,"conv5x5,conv5x5",0.7677,0.76105
random_configuration_rerun,31,"conv3x3,conv3x3",0.7651,0.7627166666666667
random_configuration_rerun,31,"conv3x3,conv5x5",0.7663,0.7609333333333334
random_configuration_rerun,32,"conv5x5,conv3x3",0.7708,0.7687666666666667
random_configuration_rerun,32,"conv5x5,conv5x5",0.7685,0.76215
random_configuration_rerun,32,"conv3x3,conv3x3",0.7707,0.7703166666666666
random_configuration_rerun,32,"conv3x3,conv5x5",0.768,0.7625666666666666
random_configuration_rerun,33,"conv5x5,conv3x3",0.8313,0.8250166666666666
random_configuration_rerun,33,"conv5x5,conv5x5",0.8358,0.8275833333333333
random_configuration_rerun,33,"conv3x3,conv3x3",0.8272,0.8218333333333333
random_configuration_rerun,33,"conv3x3,conv5x5",0.8361,0.8268166666666666
random_configuration_rerun,34,"conv5x5,conv3x3",0.8332,0.8321666666666667
random_configuration_rerun,34,"conv5x5,conv5x5",0.8421,0.8344333333333334
random_configuration_rerun,34,"conv3x3,conv3x3",0.8326,0.8279166666666666
random_configuration_rerun,34,"conv3x3,conv5x5",0.8435,0.8344
random_configuration_rerun,35,"conv5x5,conv3x3",0.8417,0.8376833333333333
random_configuration_rerun,35,"conv5x5,conv5x5",0.8443,0.8380666666666666
random_configuration_rerun,35,"conv3x3,conv3x3",0.8394,0.83525
random_configuration_rerun,35,"conv3x3,conv5x5",0.8441,0.8377833333333333
random_configuration_rerun,36,"conv5x5,conv3x3",0.8479,0.84105
random_configuration_rerun,36,"conv5x5,conv5x5",0.8482,0.8412
random_configuration_rerun,36,"conv3x3,conv3x3",0.8441,0.8391833333333333
random_configuration_rerun,36,"conv3x3,conv5x5",0.8485,0.8406666666666667
random_configuration_rerun,37,"conv5x5,conv3x3",0.8485,0.8431833333333333
random_configuration_rerun,37,"conv5x5,conv5x5",0.8509,0.84265
random_configuration_rerun,37,"conv3x3,conv3x3",0.8448,0.8409333333333333
random_configuration_rerun,37,"conv3x3,conv5x5",0.85,0.8430166666666666
random_configuration_rerun,38,"conv5x5,conv3x3",0.8503,0.8455333333333334
random_configuration_rerun,38,"conv5x5,conv5x5",0.8516,0.8443166666666667
random_configuration_rerun,38,"conv3x3,conv3x3",0.847,0.8424
random_configuration_rerun,38,"conv3x3,conv5x5",0.8516,0.8449
random_configuration_rerun,39,"conv5x5,conv3x3",0.8516,0.84665
random_configuration_rerun,39,"conv5x5,conv5x5",0.855,0.8485
random_configuration_rerun,39,"conv3x3,conv3x3",0.8487,0.844
random_configuration_rerun,39,"conv3x3,conv5x5",0.8535,0.8479666666666666
random_configuration_rerun,40,"conv5x5,conv3x3",0.8514,0.8472333333333333
random_configuration_rerun,40,"conv5x5,conv5x5",0.8555,0.8501333333333333
random_configuration_rerun,40,"conv3x3,conv3x3",0.8489,0.84485
random_configuration_rerun,40,"conv3x3,conv5x5",0.8543,0.8489666666666666
random_configuration_rerun,41,"conv5x5,conv3x3",0.853,0.8488
random_configuration_rerun,41,"conv5x5,conv5x5",0.8584,0.8516333333333334
random_configuration_rerun,41,"conv3x3,conv3x3",0.8493,0.84575
random_configuration_rerun,41,"conv3x3,conv5x5",0.8565,0.8505333333333334
random_configuration_rerun,42,"conv5x5,conv3x3",0.8554,0.8506333333333334
random_configuration_rerun,42,"conv5x5,conv5x5",0.8586,0.8535166666666667
random_configuration_rerun,42,"conv3x3,conv3x3",0.8533,0.84735
random_configuration_rerun,42,"conv3x3,conv5x5",0.8583,0.8520833333333333
random_configuration_rerun,43,"conv5x5,conv3x3",0.8564,0.8522666666666666
random_configuration_rerun,43,"conv5x5,conv5x5",0.8607,0.8555833333333334
random_configuration_rerun,43,"conv3x3,conv3x3",0.854,0.8496333333333334
random_configuration_rerun,43,"conv3x3,conv5x5",0.8586,0.8527166666666667
random_configuration_rerun,44,"conv5x5,conv3x3",0.8573,0.8530166666666666
